id,type,title,genre,description,published_at,content_rating,rating_value,rating_count,duration,keywords,directors,actors
tt1322269,Movie,August: Osage County,"['Comedy', 'Drama']","A look at the lives of the strong-willed women of the Weston family, whose paths have diverged until a family crisis brings them back to the Oklahoma house they grew up in, and to the dysfunctional woman who raised them.",2014-03-20,12,7.2,94970,121,"['incestuous relationship', 'death of husband', 'cousins in love', 'suicide', 'pills']",['John Wells'],"['Meryl Streep', 'Dermot Mulroney', 'Julia Roberts']"
tt0094383,Movie,Zombie High,"['Comedy', 'Horror']","A college freshman begins to notice that students at her new school are losing their individuality. She discovers that the faculty are operating on the students' brains to make them docile and productive, but she's having none of it.",1987-10-02,R,4.3,1402,93,"['teenage boy', 'teenage girl', 'old man', 'jealous boyfriend', 'boyfriend girlfriend relationship']",['Ron Link'],"['Virginia Madsen', 'Richard Cox', 'Kay E. Kuter']"
tt0095243,Movie,Gorillas in the Mist: The Story of Dian Fossey,"['Biography', 'Drama']","The story of Dian Fossey, a scientist who came to Africa to study the vanishing mountain gorillas, and later fought to protect them.",1989-02-02,6,7,28996,129,"['gorilla', 'africa', 'based on true story', 'animal activist', 'mountain']",['Michael Apted'],"['Sigourney Weaver', 'Bryan Brown', 'Julie Harris']"
tt0120479,Movie,Warriors of Virtue,"['Action', 'Adventure', 'Fantasy']",A young boy is whisked away to the mythical land of Tao where he becomes the center of a conflict between an evil lord and a group of animal warriors.,1997-05-02,12,4.7,3488,131,"['sword and sorcery fantasy', 'villainess', 'slimehouse', 'superhero action', 'superhero fantasy']",['Ronny Yu'],"['Angus Macfadyen', 'Mario Yedidia', 'Marley Shelton']"
tt1465487,Movie,L'arnacoeur,"['Comedy', 'Romance']",Alex and his sister run a business designed to break up relationships. They are hired by a rich man to break up the wedding of his daughter. The only problem is that they only have one week to do so.,2011-08-11,12,6.7,27560,105,"['cleavage', 'small breasts', 'promiscuous woman', 'downblouse', 'business']",['Pascal Chaumeil'],"['Romain Duris', 'Vanessa Paradis', 'Julie Ferrier']"
tt0087727,Movie,Missing in Action,"['Action', 'Adventure', 'Drama']",Colonel Braddock launches a mission deep into the jungles of Vietnam to find the POW camp that he escaped from and free the Americans still held captive there.,1985-01-31,16,5.4,16356,101,"['jungle', 'jungle adventure', 'vietnam war', 'one man army', 'vietnam']",['Joseph Zito'],"['Chuck Norris', 'M. Emmet Walsh', 'David Tress']"
tt0098625,Movie,We're No Angels,"['Comedy', 'Crime']",Two escaped cons only prayer to escape is to pass themselves off as priests and pass by the police blockade at the border into the safety of Canada.,1989-12-15,6,6.1,24555,106,"['contraction in title', 'punctuation in title', 'apostrophe in title', 'three word title', 'claim in title']",['Neil Jordan'],"['Robert De Niro', 'Sean Penn', 'Demi Moore']"
tt0120611,Movie,Blade,"['Action', 'Horror', 'Sci-Fi']","A half-vampire, half-mortal man becomes a protector of the mortal race, while slaying evil vampires.",1998-10-29,16,7.1,296198,120,"['vampire', 'vampire hunter', 'good versus evil', 'human vampire hybrid', 'evil deity']",['Stephen Norrington'],"['Wesley Snipes', 'Stephen Dorff', 'Kris Kristofferson']"
tt0297012,Movie,Bandido,"['Adventure', 'Action', 'Thriller']","When legendary thief Max Cruz is framed by the CIA, he has no choice but to help them with a top-secret mission. Mexican crimelord Beno Gildemontes has stolen classified intelligence data. Max must steal it back. Max plays it cool...",2004-12-10,R,5.1,123,95,"['nudity', 'frame up', 'cia central intelligence agency', 'yucatan', 'thief']",['Roger Christian'],"['Carlos Gallardo', 'Edy Arellano', 'Michel Bos']"
tt0358082,Movie,Robots,"['Animation', 'Adventure', 'Comedy']","In a robot world, a young idealistic inventor travels to the big city to join his inspiration's company, only to find himself opposing its sinister new management.",2005-03-24,AL,6.4,160739,91,"['steampunk', 'robot', 'parents', 'male protagonist', 'title directed by male']","['Chris Wedge', 'Carlos Saldanha']","['Ewan McGregor', 'Halle Berry', 'Mel Brooks']"
tt0439876,Movie,What Love Is,"['Comedy', 'Romance']","When Tom comes home on Valentine's Day to a ""Dear John"" Letter from his girlfriend, he spends the rest of the night talking to his four best friends about woman, sex & love until five women show up and the battle of the sexes begins.",2007-03-23,R,5.2,1510,93,"['night', 'women', 'love', 'friend', 'dear john letter']",['Mars Callahan'],"['Cuba Gooding Jr.', 'Matthew Lillard', 'Sean Astin']"
tt0110737,Movie,Only You,"['Comedy', 'Romance']","As a teen, Faith was told that her destiny is a man named Damon Bradley. Years later - Faith is about to marry another man - a Damon Bradley calls to wish them all the best. Faith blows off the wedding and follows Damon to Italy.",1994-12-08,AL,6.5,25335,109,"['following someone', 'sister in law sister in law relationship', 'gypsy', 'destiny', 'love']",['Norman Jewison'],"['Marisa Tomei', 'Robert Downey Jr.', 'Bonnie Hunt']"
tt0116827,Movie,Last Dance,"['Drama', 'Thriller']",A lawyer assigned to the clemency case of a woman on death row finds himself forming a deep friendship with her while he tries to prevent her impending execution.,1996-06-13,16,5.7,4681,103,"['protective male', 'woman', 'death', 'lawyer', 'murder']",['Bruce Beresford'],"['Sharon Stone', 'Rob Morrow', 'Randy Quaid']"
tt0212380,Movie,Blow Dry,"['Comedy', 'Drama', 'Romance']","In 2000, a small town hosts The British Hairdressing Championship, where a former 2-time winner, his son, his run-away wife and his runaway wife's lady lover reside (not all on speaking terms).",2001-03-30,6,6.2,8992,90,"['competition', 'family relationships', 'husband wife relationship', 'reconciliation', 'mother son relationship']",['Paddy Breathnach'],"['Alan Rickman', 'Natasha Richardson', 'Rachel Griffiths']"
tt1720172,Movie,Munger Road,"['Horror', 'Mystery', 'Thriller']","On the eve of the annual Scarecrow Festival, two St. Charles police officers search for a return killer the same night four teenagers go missing on Munger Road.",2011-09-30,PG-13,4.4,1747,86,"['teenager', 'redneck', 'serial killer', 'slasher', 'murder']",['Nicholas Smith'],"['Bruce Davison', 'Randall Batinkoff', 'Trevor Morgan']"
tt1176960,Movie,One Two Three,"['Comedy', 'Crime']","Three strangers with the same name, Laxminarayan, travel to Pondi with their tasks. Chaos ensues when they are mistaken for each other as they stay in the same hotel.",2008-03-28,Not Rated,5.4,3015,135,"['man wears eyeglasses', 'gangster', 'lingerie', 'mistaken identity', 'confusion']",['Ashwani Dhir'],"['Tusshar Kapoor', 'Suniel Shetty', 'Paresh Rawal']"
tt0189541,Movie,Gabriela,"['Drama', 'Romance']","Mike is romantic and persistent, a social worker at a psychiatric clinic who falls for a new intern. Gabriela is passionate: she's also engaged: although her love for her fiance Patrick seems more fraternal than erotic, she has an...",2001-05-18,R,4.8,1600,93,"['cheating fiancee', 'sex scene', 'sex on a table', 'seduction', 'character name as title']",['Vincent Jay Miller'],"['Jaime Gomez', 'Seidy Lopez', 'Zach Galligan']"
tt2179116,Movie,The Kings of Summer,"['Adventure', 'Comedy', 'Drama']","Three teenage friends, in the ultimate act of independence, decide to spend their summer building a house in the woods and living off the land.",2013-08-23,6,7.1,84127,95,"['teenage protagonist', 'friendship between boys', 'friendship', 'killing a rabbit', 'love triangle']",['Jordan Vogt-Roberts'],"['Nick Robinson', 'Gabriel Basso', 'Moises Arias']"
tt0097053,Movie,Cheetah,"['Adventure', 'Drama', 'Family']","A ""born free"" type story set in Kenya about an orphaned cheetah cub that is adopted and raised by an American family.",1989-08-18,G,5.9,1170,83,"['teenage boy', 'cheetah', 'girl', 'boy', 'poacher']",['Jeff Blyth'],"['Keith Coogan', 'Lucy Deakins', 'Colin Mothupi']"
tt0248912,Movie,Into the Arms of Strangers: Stories of the Kindertransport,"['Documentary', 'History', 'War']","The secret smuggling of 9,300 Jewish children out of Nazi Germany in the late 1930s.",2000-11-24,PG,7.7,1945,122,"['national film registry', 'memory', 'secret', 'children', 'england']",['Mark Jonathan Harris'],"['Judi Dench', 'Lory Cahn', 'Kurt Fuchel']"
tt1185376,Movie,Map of the Sounds of Tokyo,"['Drama', 'Thriller']",A dramatic thriller that centers on a fish-market employee who doubles as a contract killer.,2009-08-28,R,6,2478,109,"['japanese woman', 'japanese girl', 'fish', 'tearing up a photograph', 'fish market']",['Isabel Coixet'],"['Rinko Kikuchi', 'Sergi López', 'Min Tanaka']"
tt2304426,Movie,The Selfish Giant,['Drama'],Two thirteen year-old working-class friends in Bradford seek fortune by getting involved with a local scrap dealer and criminal.,2014-01-30,12,7.3,12700,91,"['dead animal', 'yorkshire england', 'expulsion', 'female director', 'female filmmaker']",['Clio Barnard'],"['Conner Chapman', 'Shaun Thomas', 'Sean Gilder']"
tt3093520,Movie,Monk with a Camera,"['Documentary', 'Biography', 'News']","Nicholas Vreeland walked away from a worldly life of privilege to become a Tibetan Buddhist monk. Grandson of legendary Vogue editor, Diana Vreeland, and trained by Irving Penn to become a photographer, Nicholas' life changed dras...",2014-03-24,Not Rated,6.8,341,90,[''],"['Tina Mascara', 'Guido Santi']","['The Dalai Lama', 'Khyongla Rinpoche', 'Nicky Vreeland']"
tt0239949,Movie,Say It Isn't So,"['Comedy', 'Romance']",Jo and Gilly date. They find out they're brother and sister. Jo moves away. Gilly finds out that he's not Jo's brother and that Jo's getting married. Can he stop the wedding in time?,2001-03-23,AL,5,13749,95,"['brother sister incest', 'love', 'miniskirt', 'pinup', 'female police officer']",['J.B. Rogers'],"['Chris Klein', 'Heather Graham', 'Orlando Jones']"
tt0118771,Movie,Breakdown,"['Crime', 'Drama', 'Mystery']",A man searches for his missing wife after his car breaks down in the middle of the desert.,1998-06-25,12,7,60946,93,"['car truck chase', 'car accident', 'one day timespan', 'road trip', 'kidnapping']",['Jonathan Mostow'],"['Kurt Russell', 'J.T. Walsh', 'Kathleen Quinlan']"
tt0290095,Movie,The Tuxedo,"['Action', 'Comedy', 'Sci-Fi']",A hapless chauffeur must take a comatose Secret Agent's place using his special gadget-laden tuxedo.,2002-12-12,12,5.4,88265,98,"['boxer shorts', 'slimehouse', 'fiance fiancee relationship', 'buddy comedy', 'woman wears a tie']",['Kevin Donovan'],"['Jackie Chan', 'Jennifer Love Hewitt', 'Jason Isaacs']"
tt0085995,Movie,National Lampoons Vacation,"['Adventure', 'Comedy']",The Griswold family's cross-country drive to the Walley World theme park proves to be much more arduous than they ever anticipated.,1984-04-19,AL,7.3,119421,98,"['lust', 'colorado', 'motel room', 'lingerie', 'road movie']",['Harold Ramis'],"['Chevy Chase', ""Beverly D'Angelo"", 'Imogene Coca']"
tt0115956,Movie,Courage Under Fire,"['Action', 'Drama', 'Mystery']","A U.S. Army officer, despondent about a deadly mistake he made, investigates a female chopper commander's worthiness for the Medal of Honor.",1997-01-23,12,6.6,59167,116,"['unreliable flashback', 'military life', 'bravery', 'medal of honor', 'desert storm']",['Edward Zwick'],"['Denzel Washington', 'Meg Ryan', 'Lou Diamond Phillips']"
tt0277895,Movie,Mickey,"['Drama', 'Sport']","A widowed lawyer wanted by the IRS assumes a new identity and signs his now-too-old son up for one more year of Little League. However, this may have been a mistake, as his son's dominance captures the media's attention as his tea...",2004-04-30,PG,6.5,506,105,"['baseball sport', 'widower', 'little league world series', 'internal revenue service', 'home run']",['Hugh Wilson'],"['Harry Connick Jr.', 'Shawn Salinas', 'Michelle Johnson']"
tt0095275,Movie,Hanna's War,"['Biography', 'Drama', 'War']","During WW2 Hanna Szenes, a Hungarian Jew living in British Palestine, volunteers to go behind enemy lines to rescue Jews from deportation to death camps.",1988-09-29,12,6.1,476,148,"['jew', 'rescue', 'death', 'punctuation in title', 'apostrophe in title']",['Menahem Golan'],"['Ellen Burstyn', 'Maruschka Detmers', 'Anthony Andrews']"
tt0097262,Movie,Eddie and the Cruisers II: Eddie Lives!,"['Drama', 'Music', 'Romance']","A Montreal construction worker joins a band and turns out to be a long-lost rock star from 1960s New Jersey - none other than Eddie Wilson, who mysteriously disappeared after a road accident.",1989-08-18,PG-13,6.2,3244,104,"['greaser', 'band', 'construction worker', 'singer', '1980s']",['Jean-Claude Lord'],"['Michael Paré', 'Marina Orsini', 'Bernie Coulson']"
tt1187044,Movie,La nana,"['Comedy', 'Drama']",A drama centered on a maid trying to hold on to her position after having served a family for 23 years.,2011-06-23,AL,7.3,6426,95,"['maid', 'pubic hair', 'breasts', 'loneliness', 'female protagonist']",['Sebastián Silva'],"['Catalina Saavedra', 'Claudia Celedón', 'Mariana Loyola']"
tt0092822,Movie,Dancers,"['Drama', 'Musical']",A successful aging dancer takes a young female protegee.,1988-05-26,PG,4.5,348,99,"['classical music', 'title cowritten by female', 'culture clash', 'romantic drama', 'sexual melodrama']",['Herbert Ross'],"['Mikhail Baryshnikov', 'Alessandra Ferri', 'Leslie Browne']"
tt0269461,Movie,Laissez-passer,"['Biography', 'Drama', 'History']","In German-occupied France, two filmmakers solve the collaboration dilemma differently.",2002-07-25,12,6.9,1601,170,"['german abroad', 'nazi occupied france', 'maquis', 'bicyclist', 'black market']",['Bertrand Tavernier'],"['Jacques Gamblin', 'Denis Podalydès', 'Charlotte Kady']"
tt0492956,Movie,The Game Plan,"['Comedy', 'Family', 'Sport']",An NFL quarterback living the bachelor lifestyle discovers that he has an 8-year-old daughter from a previous relationship.,2007-09-28,AL,6.4,99887,110,"['nfl', 'american football game', 'american football ball', 'basketball', 'national basketball association']",['Andy Fickman'],"['Dwayne Johnson', 'Kyra Sedgwick', 'Madison Pettis']"
tt0118570,Movie,Air Bud,"['Comedy', 'Drama', 'Family']",An unexpected player joins the school basketball team - a circus dog who escaped from a cruel master.,1998-06-11,AL,5.3,19334,98,"['dog movie', 'lawsuit', 'gavel', 'abandoned church', 'car in water']",['Charles Martin Smith'],"['Michael Jeter', 'Kevin Zegers', 'Wendy Makkena']"
tt0415306,Movie,Talladega Nights: The Ballad of Ricky Bobby,"['Comedy', 'Sport']","Number one NASCAR driver Ricky Bobby stays atop the heap thanks to a pact with his best friend and teammate, Cal Naughton, Jr. But when a French Formula One driver, makes his way up the ladder, Ricky Bobby's talent and devotion ar...",2006-08-04,12,6.6,198136,108,"['motorsports sport', 'motor sports', 'race car driver', 'automobile racing', 'winner takes all']",['Adam McKay'],"['Will Ferrell', 'John C. Reilly', 'Sacha Baron Cohen']"
tt3195742,Movie,Journey to the South Pacific,"['Documentary', 'Short']",An underwater voyage to Indonesia to learn about its inhabitants such as giant rays and whale sharks as well as efforts being made in the region for ocean conservation.,2013-11-27,G,6.4,258,40,"['ocean', '3d', '3 dimensional']","['Stephen Judson', 'Greg MacGillivray']","['Ferdiel Ballamu', 'Cate Blanchett', 'Menas Mambasar']"
tt3230082,Movie,La chambre bleue,"['Crime', 'Drama', 'Mystery']","In their blue hotel room, a clandestine couple of two married lovers plan an impossible future, as death shutters their already frail tranquillity. Now, the noose tightens more and more around innocents and sinners: but, was there...",2014-05-17,R,6.3,3652,76,"['female frontal nudity', 'manipulative personality', 'neglected wife', 'cheating husband', 'extramarital affair']",['Mathieu Amalric'],"['Mathieu Amalric', 'Léa Drucker', 'Stéphanie Cléau']"
tt0089346,Movie,Into the Night,"['Action', 'Comedy', 'Crime']","After discovering that his wife is cheating on him, an insomniac aerospace engineer accidentally meets, and tries to help, a beautiful model on the run from some extremely dangerous people.",1985-05-09,16,6.4,13539,115,"['airport', 'chase', 'cameo appearance', 'beach', 'adulterous wife']",['John Landis'],"['Jeff Goldblum', 'Michelle Pfeiffer', 'Stacey Pickren']"
tt0347368,Movie,L.A. Twister,['Comedy'],The satirical journey of two guys in Los Angeles making their film as they go through the twisted world that is: Hollywood.,2004-06-30,R,5.8,285,92,"['journey', 'world', 'independent film']",['Sven Pape'],"['Zack Ward', 'Tony Daly', 'Jennifer Aspen']"
tt0181984,Movie,Boiler Room,"['Crime', 'Drama', 'Thriller']","A college dropout, attempting to live up to his father's high standards, gets a job as a broker for a suburban investment firm which puts him on the fast track to success. But the job might not be as legitimate as it first appeare...",,12,7,56220,120,"['financial fraud', 'stock trader', 'securities fraud', 'stock market', 'securities exchange commission']",['Ben Younger'],"['Giovanni Ribisi', 'Vin Diesel', 'Nia Long']"
tt2355540,Movie,Cutie and the Boxer,"['Documentary', 'Biography']","This candid New York love story explores the chaotic 40-year marriage of famed boxing painter Ushio Shinohara and his wife, Noriko. Anxious to shed her role as her overbearing husband's assistant, Noriko finds an identity of her own.",2013-08-01,R,7.2,4730,82,"['biographical documentary', 'art and entertainment documentary', 'art documentary', 'boxing', 'art']",['Zach Heinzerling'],"['Ushio Shinohara', 'Noriko Shinohara', 'Alex Shinohara']"
tt0102288,Movie,Let Him Have It,"['Crime', 'Drama', 'History']",This drama reveals the controversial postwar 1950's London murder trial that sent an intellectually challenged young man to the gallows for a murder he did not commit.,1991-10-04,12,7.2,3780,115,"['urination', 'teenage boy', 'christmas', 'courtroom drama', 'legal drama']",['Peter Medak'],"['Tom Courtenay', 'Christopher Eccleston', 'Eileen Atkins']"
tt0099739,Movie,Hard to Kill,"['Action', 'Crime', 'Drama']","Targeted by the mob and its political supporters, hired assassins leave LAPD Detective Mason Storm for dead. Seven years later, he recovers from a deep coma, demanding justice and the opportunity to get even.",1990-08-17,16,5.8,32166,96,"['revenge', 'aikido', 'comatose man', 'training montage', 'loss of family']",['Bruce Malmuth'],"['Steven Seagal', 'Kelly LeBrock', 'William Sadler']"
tt1041753,Movie,Harold,['Comedy'],A teenager with an early onset of male-pattern baldness befriends his high school's janitor.,2008-07-11,PG-13,5.4,1970,90,"['baldness', 'overweight child', 'friendship', 'low budget', 'intergenerational friendship']",['T. Sean Shannon'],"['Spencer Breslin', 'Cuba Gooding Jr.', 'Nikki Blonsky']"
tt2537176,Movie,I Spit on Your Grave 2,"['Horror', 'Thriller']","When Katie innocently accepts an offer to have new photos taken for her portfolio, the experience quickly turns into a nightmare of rape, torture and kidnapping. Now, she will have to find the strength to exact her brutal revenge.",2013-09-05,16,5.7,32616,106,"['rape', 'female victim', 'sexual abuse', 'woman in jeopardy', 'bound and gagged']",['Steven R. Monroe'],"['Jemma Dallender', 'Joe Absolom', 'Yavor Baharov']"
tt2799166,Movie,The Pyramid,"['Horror', 'Mystery', 'Thriller']",An archaeological team attempts to unlock the secrets of a lost pyramid only to find themselves hunted by an insidious creature.,2021-02-22,16,4.6,26999,89,"['pyramid', 'egyptian', 'egyptian tomb', 'cat', 'anubis']",['Grégory Levasseur'],"['Ashley Hinshaw', 'James Buckley', ""Denis O'Hare""]"
tt0087921,Movie,Places in the Heart,['Drama'],"In central Texas in the 1930s, a widow with two small children tries to save her small 40-acre farm with the help of a blind boarder and an itinerant black handyman.",1985-03-07,PG,7.4,13185,111,"['mule and wagon', 'mule', 'n word', 'reference to santa claus', 'reference to the chicago cubs']",['Robert Benton'],"['Sally Field', 'Lindsay Crouse', 'Ed Harris']"
tt0112281,Movie,Ace Ventura: When Nature Calls,"['Adventure', 'Comedy', 'Crime']","Ace Ventura, Pet Detective, returns from a spiritual quest to investigate the disappearance of a rare white bat, the sacred animal of a tribe in Africa.",1996-02-22,6,6.4,231995,90,"['ace ventura character', 'guano', 'kidnapping', 'caught masturbating', 'fictional country']",['Steve Oedekerk'],"['Jim Carrey', 'Ian McNeice', 'Simon Callow']"
tt0144214,Movie,The General's Daughter,"['Crime', 'Drama', 'Mystery']","When the daughter of a well-known and well-respected base commander is murdered, an undercover detective is summoned to look into the matter and finds a slew of cover-ups at West Point.",1999-11-11,16,6.4,63501,116,"['general', 'detective', 'murder', 'investigation', 'rape']",['Simon West'],"['John Travolta', 'Madeleine Stowe', 'James Cromwell']"
tt0096787,Movie,All Dogs Go to Heaven,"['Animation', 'Adventure', 'Comedy']","A canine angel, Charlie, sneaks back to earth from heaven but ends up befriending an orphan girl who can speak to animals. In the process, Charlie learns that friendship is the most heavenly gift of all.",1990-07-06,AL,6.7,45747,84,"['dog', 'frog', 'blindfold', 'good versus evil', 'lifting someone into the air']","['Don Bluth', 'Gary Goldman', 'Dan Kuenster']","['Dom DeLuise', 'Burt Reynolds', 'Loni Anderson']"
tt0092802,Movie,Cross My Heart,"['Comedy', 'Romance']","A man and a woman go out on a ""big"" third date. He's ashamed to admit he just lost his job, and she's afraid he'll run away if he finds out that she has a kid. Small lies lead to bigger ones and the night gets crazy very soon.",1987-11-13,R,5.7,1362,90,"['breasts', 'love', 'bare chested male', 'bathtub', 'condom']",['Armyan Bernstein'],"['Martin Short', ""Annette O'Toole"", 'Paul Reiser']"
tt2372678,Movie,2 States,"['Comedy', 'Drama', 'Romance']",This movie chronicles how Chetan met his wife and the difficulties they faced due to their cultural differences.,2014-04-18,6,6.9,26934,149,"['chennai', 'punjabi', 'culture clash', 'ahmedabad india', 'boyfriend girlfriend relationship']",['Abhishek Varman'],"['Arjun Kapoor', 'Alia Bhatt', 'Amrita Singh']"
tt0090350,Movie,Year of the Dragon,"['Action', 'Crime', 'Drama']",A police detective cracks down on organized crime in Chinatown after the murders of Triad and Mafia leaders.,1985-10-03,16,6.8,17486,134,"['chinatown', 'husband wife relationship', 'police raid', 'marital separation', 'xenophobia']",['Michael Cimino'],"['Mickey Rourke', 'John Lone', 'Ariane']"
tt0365960,Movie,Zero Day,['Drama'],Two troubled adolescents chronicle the events that ultimately lead up to a terrifying assault on their school.,2004-01-23,Not Rated,7.2,4743,92,"['school shooting', 'mockumentary', 'troubled teen', 'high school', 'plan']",['Ben Coccio'],"['Cal Robertson', 'Andre Keuck', 'Serataren Adragna']"
tt0095863,Movie,Phantasm II,"['Action', 'Fantasy', 'Horror']","Mike, now released from a psychiatric hospital, meets with Reggie, and discover his dreams (the events of the original film) are real, and they both journey to find and stop the evil Tall Man from his grim work.",1988-07-08,16,6.4,16655,97,"['funeral home', 'coffin', 'sequel', 'blowtorch', 'chainsaw']",['Don Coscarelli'],"['James Le Gros', 'Reggie Bannister', 'Angus Scrimm']"
tt0120521,Movie,The Winter Guest,['Drama'],"A recent widow, who is determined to leave Scotland for Australia with her son, gets an unexpected visit from her aging mother.",1998-01-22,AL,6.8,3726,108,"['scrotum', 'testicles', 'penis', 'tights', 'male stripper']",['Alan Rickman'],"['Phyllida Law', 'Emma Thompson', 'Sheila Reid']"
tt0235327,Movie,Dark Days,['Documentary'],A cinematic portrait of the homeless population who live permanently in the underground tunnels of New York City.,2001-03-09,Not Rated,7.7,7140,82,"['living underground', 'subway system', 'new york city', 'amtrak', 'eviction']",['Marc Singer'],['Marc Singer']
tt1282140,Movie,Easy A,"['Comedy', 'Drama', 'Romance']","When Olive lies to her best friend about losing her virginity to one of the college boys, a girl overhears their conversation. Soon, her story spreads across the entire school like wildfire.",2011-02-03,12,7,414692,92,"['high school', 'jealousy', 'promiscuity', 'female protagonist', 'adultery']",['Will Gluck'],"['Emma Stone', 'Amanda Bynes', 'Penn Badgley']"
tt1535970,Movie,The Ledge,"['Drama', 'Romance', 'Thriller']","A police officer looks to talk down a young man lured by his lover's husband to the ledge of a high rise, where he has one hour to contemplate a fateful decision.",2011-06-16,12,6.5,20331,101,"['suicide', 'nonlinear timeline', 'death of daughter', 'african american', 'infidelity']",['Matthew Chapman'],"['Charlie Hunnam', 'Terrence Howard', 'Patrick Wilson']"
tt3498042,Movie,Elemental Mass,"['Documentary', 'Music']",A documentary exploring the forces of nature.,2013-08-24,,,,66,[''],['Andy Poulastides'],[]
tt0105323,Movie,Scent of a Woman,['Drama'],"A prep school student needing money agrees to ""babysit"" a blind man, but the job is not at all what he anticipated.",1993-03-04,AL,8,325797,156,"['blind character', 'private school', 'tango', 'thanksgiving', 'philogyny']",['Martin Brest'],"['Al Pacino', ""Chris O'Donnell"", 'James Rebhorn']"
tt0339091,Movie,Gang of Roses,"['Action', 'Drama', 'Western']",All all-female gang of Old West bank robbers comes out of retirement to rescue a sister in peril.,2019-09-20,R,2.5,1215,94,"['action violence', 'black western', 'team action', 'old west', 'long brown hair']",['Jean-Claude La Marre'],"['Monica Calhoun', ""Lil' Kim"", 'Stacey Dash']"
tt0097967,Movie,Next of Kin,"['Action', 'Crime', 'Drama']","Truman, a Chicago cop, sets out to find the killer of his brother. Meanwhile, another of his brothers, Briar (a hillbilly) decides to find the killer himself.",1990-01-26,12,5.8,12501,108,"['six shooter', 'modern western', 'cowboy', 'cowboy hat', 'desert eagle']",['John Irvin'],"['Patrick Swayze', 'Liam Neeson', 'Adam Baldwin']"
tt0131325,Movie,Bowfinger,['Comedy'],"When a desperate movie producer fails to get a major star for his bargain-basement film, he decides to shoot the film secretly around him.",1999-12-16,AL,6.5,73623,97,"['filmmaking', 'satire', 'film within a film', 'guerrilla filmmaking', 'scientology parody']",['Frank Oz'],"['Steve Martin', 'Eddie Murphy', 'Heather Graham']"
tt0087365,Movie,"Greystoke: The Legend of Tarzan, Lord of the Apes","['Adventure', 'Drama']","A missing heir of respected Scottish family, raised in African jungles by animals, finally returns to his estate only to realize that difference between the two worlds is really significant.",1984-10-11,PG,6.4,21149,143,"['tarzan', 'jungle', 'boy frontal nudity', 'year 1885', 'shipwreck']",['Hugh Hudson'],"['Christopher Lambert', 'Andie MacDowell', 'Ralph Richardson']"
tt1549920,Movie,The Last Stand,"['Action', 'Thriller', 'Western']","The leader of a drug cartel busts out of a courthouse and speeds to the Mexican border, where the only thing in his path is a sheriff and his inexperienced staff.",2013-02-28,16,6.3,144842,107,"['modern western', 'u.s. mexico border', 'car damage', 'deputy', 'sheriff']",['Jee-woon Kim'],"['Arnold Schwarzenegger', 'Forest Whitaker', 'Johnny Knoxville']"
tt0119607,Movie,Mandela and de Klerk,['Drama'],"On June 12, 1964, Nelson Mandela, along with numerous political detainees, was sentenced to life imprisonment in what remains the most sensational treason trial in the history of South Africa. The incarceration of Mandela and othe...",1997-02-16,PG-13,7,672,114,"['africa', 'character names as title', 'nelson mandela character', 'winnie mandela character', 'f.w. de klerk character']",['Joseph Sargent'],"['Sidney Poitier', 'Michael Caine', 'Tina Lifford']"
tt3313776,Movie,Fast,"['Short', 'Drama', 'Fantasy']",A woman struggles for recognition in a bar that serves a suicide drink.,2014-06-17,,,,11,[''],['Melanie Vesey'],"['Adam Barnhardt', 'Tierney Deaton', 'Angie Evans']"
tt1356790,Movie,I Am Divine,['Documentary'],"How Divine, aka Harris Glenn Milstead, became John Waters' cinematic muse and an international drag icon.",2014-04-01,Not Rated,7.5,3117,90,"['baltimore maryland', 'shit eating', 'father son relationship', 'mother son relationship', 'gay son']",['Jeffrey Schwarz'],"['Divine', 'Michael Musto', 'Mark Payne']"
tt0390123,Movie,In the Realms of the Unreal,"['Documentary', 'Biography']","A documentary on Henry Darger, visionary artist, janitor, and novelist.",2008-03-29,Unrated,7.3,2239,81,"['poverty', 'artist', 'recluse', 'chicago illinois', 'art']",['Jessica Yu'],"['Henry Darger', 'Dakota Fanning', 'Larry Pine']"
tt0427152,Movie,Dinner for Schmucks,['Comedy'],"After he finds out that his work superiors host a dinner celebrating the idiocy of their special guests, a rising executive questions the merits of his invitation just as he befriends a man who would be the perfect guest.",2010-08-26,12,5.9,110730,114,"['smashing a bottle against a wall', 'wine', 'man wears eyeglasses', 'remake', 'american remake']",['Jay Roach'],"['Steve Carell', 'Paul Rudd', 'Stephanie Szostak']"
tt0120793,Movie,A Price Above Rubies,"['Drama', 'Romance']",This movie is about a young woman who is married to a devout Jew and the problems that trouble their marriage because of her wanting something more out of her life.,1998-03-25,R,6.5,2933,117,"['female nudity', 'jewish shiva', 'begins with childhood flashback', 'younger version of self', 'loveless marriage']",['Boaz Yakin'],"['Renée Zellweger', 'Christopher Eccleston', 'Julianna Margulies']"
tt3509804,Movie,Obietnica,"['Drama', 'Thriller']","Lila is a schoolgirl in love whose boyfriend Janek has betrayed her with another girl. Seeking revenge, Lila puts in motion a chain of events that cannot be stopped which leads to terrifying consequences.",2014-03-14,,5,508,97,"['one word title', 'title directed by female', 'triple f rated', 'female protagonist', 'teenage girl']",['Anna Kazejak'],"['Eliza Rycembel', 'Mateusz Wieclawek', 'Magdalena Poplawska']"
